model,language,word,pos,id,gold_gloss,candidate_1,candidate_2,gold_candidate_idx,predicted_idx,is_correct
tiny-aya-global,Bengali,ঘন্টাঘর,NOUN,13426,a bell tower; usually stands alone unattached to a building,a bell tower; usually stands alone unattached to a building,"(of a piece of ground) not have a crop sown on it; ""farmland still unsown""",0,1,False
tiny-aya-global,Bengali,রেঞ্চ,NOUN,20099,a hand tool that is used to hold or twist a nut or bolt,a hand tool that is used to hold or twist a nut or bolt,floor covering consisting of a piece of thick heavy fabric (usually with nap or pile),0,1,False
tiny-aya-global,Bengali,লসিকা,NOUN,9973,a thin coagulable fluid (similar to plasma but) containing white blood cells (lymphocytes) and chyle; is conveyed to the blood stream by lymphatic vessels,a region marked off for administrative or other purposes,a formal proposal to buy at a specified price,2,1,False
tiny-aya-global,Bengali,যথাপূর্বক,ADVERB,24620,"in the original or natural place or site; ""carcinoma in situ""; ""the archeologists left the pottery in place""","drawn out or made longer spatially; ""Picasso' s elongated Don Quixote""; ""lengthened skirts are fashionable this year""; ""the extended airport runways can accommodate larger planes""; ""a prolonged black line across the page""","the act of consoling; giving relief in affliction; ""his presence was a consolation to her""",2,1,False
tiny-aya-global,Bengali,অগ্নিবর্ণ,NOUN,29403,an imaginary being of myth or fable,an imaginary being of myth or fable,"before the usual time or the time expected; ""she graduated early""; ""the house was completed ahead of time""",0,2,False
tiny-aya-global,Bengali,ভিক্টোরিয়ান যুগ,ADJECTIVE,34187,"of or relating to Queen Victoria of Great Britain or to the age in which she ruled; ""Victorian morals""",a sudden severe instance of abnormal heart function,"capable of being settled or resolved; ""all disputed points are potentially resolvable""; ""a resolvable quarrel""",2,2,True
tiny-aya-global,Bengali,চেপে যাওয়া,VERB,11590,"place between two surfaces and apply weight or pressure; ""pressed flowers""",a long-term economic state characterized by unemployment and low prices and low levels of trade and investment,"restore to a previous or better condition; ""They renovated the ceiling of the Sistine Chapel""",2,2,True
tiny-aya-global,Bengali,ক্রোমোজোম,NOUN,18421,a threadlike body in the cell nucleus that carries the genes in a linear order,frozen dessert containing cream and sugar and flavoring,a region marked off for administrative or other purposes,2,2,True
tiny-aya-global,Bengali,পাদানি,NOUN,14628,a low seat or a stool to rest the feet of a seated person,"the act of marrying; the nuptial ceremony; ""their marriage was conducted in the chapel""","something spoken; ""he could hear them uttering merry speeches""",2,1,False
tiny-aya-global,Bengali,সর্বশ্রেষ্ঠ,ADJECTIVE,11004,"(superlative of `good' ) having the most positive qualities; ""the best film of the year""; ""the best solution""; ""the best time for planting""; ""wore his best suit""","(superlative of `good' ) having the most positive qualities; ""the best film of the year""; ""the best solution""; ""the best time for planting""; ""wore his best suit""","compliance with formal rules; ""courtroom formality""",0,1,False
tiny-aya-global,Bengali,বনস্পতি রোগ,NOUN,29689,a disease that affects plants,a disease that affects plants,a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),0,1,False
tiny-aya-global,Bengali,ভীমরথ,NOUN,21249,one of the evil spirits of traditional Jewish and Christian belief,"conducive to good health of body or mind; ""a healthful climate""; ""a healthful environment""; ""healthful nutrition""; ""healthful sleep""; ""Dickens' s relatively healthful exuberance""",having eight sides,2,2,True
tiny-aya-global,Bengali,বর্তমান কাল,NOUN,26700,a verb tense that expresses actions or states in the future,"a financial institution that accepts deposits and channels the money into lending activities; ""he cashed a check at the bank""; ""that bank holds the mortgage on my home""",a verb tense that expresses actions or states in the future,1,1,True
tiny-aya-global,Bengali,উতথ্য,NOUN,27914,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,"fall in drops; ""Water is dripping from the faucet""",an imaginary being of myth or fable,2,1,False
tiny-aya-global,Bengali,শট,NOUN,28294,an explosive charge used in blasting,an explosive charge used in blasting,"intentional or planned; ""your intended trip abroad""; ""an intended insult""",0,1,False
tiny-aya-global,Bengali,অষ্টী,NOUN,32232,any of various fixed orders of the various diatonic notes within an octave,a repair shop where cars and trucks are serviced and repaired,any of various fixed orders of the various diatonic notes within an octave,1,2,False
tiny-aya-global,Bengali,পশ্চিম,NOUN,27616,the cardinal compass point that is a 270 degrees,someone (especially a woman) who annoys people by constantly finding fault,the act of imitating the behavior of some situation or some process by means of something suitably analogous (especially for the purpose of study or personnel training),2,2,True
tiny-aya-global,Bengali,ফেলা,VERB,6071,apply a heavy coat to,apply a heavy coat to,"the collection of rules imposed by authority; ""civilization presupposes respect for the law""; ""the great problem for jurisprudence to allow freedom while enforcing order""",0,1,False
tiny-aya-global,Bengali,আটকামো,ADJECTIVE,2536,"twisted together in a tangled mass; ""toiled through entangled growths of mesquite""","twisted together in a tangled mass; ""toiled through entangled growths of mesquite""","large oval tropical fruit having smooth skin, juicy aromatic pulp, and a large hairy seed",0,1,False
tiny-aya-global,Bengali,বসন্তরোগ,NOUN,5283,a highly contagious viral disease characterized by fever and weakness and skin eruption with pustules that form scabs that slough off leaving scars,a canopy made of canvas to shelter people or things from rain or sun,a highly contagious viral disease characterized by fever and weakness and skin eruption with pustules that form scabs that slough off leaving scars,1,2,False
tiny-aya-global,Bengali,সাজসজ্জা,NOUN,11671,the act of adding extraneous decorations to something,a light soft silver-white metallic element of the alkali metal group; oxidizes rapidly in air and reacts violently with water; is abundant in nature in combined forms occurring in sea water and in carnallite and kainite and sylvite,the act of adding extraneous decorations to something,1,1,True
tiny-aya-global,Bengali,বিহাগরা,NOUN,16166,any of various fixed orders of the various diatonic notes within an octave,any of various fixed orders of the various diatonic notes within an octave,a substance that produces a fragrant odor when burned,0,1,False
tiny-aya-global,Bengali,খালিফা,NOUN,4640,"the civil and religious leader of a Muslim state considered to be a representative of Allah on earth; ""many radical Muslims believe a Khalifah will unite all Islamic lands and people and subjugate the rest of the world""",an overwhelming feeling of fear and anxiety,(medicine) the invasion of the body by pathogenic microorganisms and their multiplication which can lead to tissue damage and disease,2,2,True
tiny-aya-global,Bengali,আশাহীন,ADJECTIVE,3810,"without or almost without hope; ""despondent about his failure""; ""too heartsick to fight back""","without or almost without hope; ""despondent about his failure""; ""too heartsick to fight back""",any of various fixed orders of the various diatonic notes within an octave,0,1,False
tiny-aya-global,Bengali,দেবকী,NOUN,1406,an imaginary being of myth or fable,an imaginary being of myth or fable,an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,কসরত করানো,VERB,27598,"give a workout to; ""Some parents exercise their infants""; ""My personal trainer works me hard""; ""work one' s muscles""","give a workout to; ""Some parents exercise their infants""; ""My personal trainer works me hard""; ""work one' s muscles""","capable of being settled or resolved; ""all disputed points are potentially resolvable""; ""a resolvable quarrel""",0,1,False
